nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity,        pressure
65311,7.45E-03,1.11E-02,4.58E-03,3.00E-01,-9.81E-05,8.71E-07,3.35E-02
65312,8.60E-03,1.25E-02,3.68E-03,3.00E-01,9.39E-05,6.75E-07,3.36E-02
65313,8.64E-03,1.24E-02,3.66E-03,3.00E-01,8.77E-05,8.88E-07,3.36E-02
65314,7.42E-03,1.11E-02,4.70E-03,3.00E-01,-9.84E-05,7.00E-07,3.35E-02
65315,9.00E-03,1.12E-02,2.80E-03,2.99E-01,-1.14E-04,2.54E-06,3.36E-02
65316,8.63E-03,1.25E-02,3.62E-03,3.00E-01,9.54E-05,9.46E-07,3.36E-02
65317,8.58E-03,1.25E-02,2.61E-03,3.00E-01,8.64E-05,1.96E-06,3.36E-02
65318,8.60E-03,1.24E-02,2.53E-03,3.00E-01,8.24E-05,2.09E-06,3.36E-02
65319,9.52E-03,1.35E-02,3.07E-03,2.99E-01,2.65E-04,1.10E-06,3.36E-02
65320,9.55E-03,1.35E-02,3.06E-03,2.99E-01,3.05E-04,6.43E-07,3.36E-02
65321,9.56E-03,1.25E-02,1.84E-03,2.99E-01,1.08E-04,1.11E-06,3.36E-02
65322,9.93E-03,1.34E-02,2.63E-03,2.99E-01,3.09E-04,8.24E-07,3.36E-02
65323,9.84E-03,1.09E-02,2.36E-03,2.99E-01,-2.15E-04,2.87E-06,3.36E-02
65324,1.02E-02,1.18E-02,1.68E-03,2.99E-01,-2.77E-05,8.45E-07,3.37E-02
65325,1.05E-02,1.19E-02,1.81E-03,2.99E-01,-3.21E-05,1.20E-06,3.37E-02
65326,8.59E-03,1.25E-02,3.66E-03,3.00E-01,1.07E-04,4.90E-07,3.36E-02
65327,8.15E-03,1.38E-02,4.63E-03,3.00E-01,2.55E-04,9.00E-07,3.35E-02
65328,8.12E-03,1.40E-02,5.02E-03,3.00E-01,2.66E-04,1.37E-06,3.35E-02
65329,9.37E-03,1.46E-02,3.64E-03,2.99E-01,4.58E-04,-8.04E-07,3.36E-02
65330,9.54E-03,1.36E-02,3.07E-03,2.99E-01,3.06E-04,5.99E-07,3.36E-02
65331,1.83E-02,1.81E-02,1.69E-03,3.00E-01,6.87E-03,-1.78E-05,3.32E-02
65332,1.88E-02,1.82E-02,1.62E-03,3.01E-01,7.76E-03,-3.61E-05,3.31E-02
65333,1.88E-02,1.82E-02,1.30E-03,3.01E-01,7.96E-03,-1.22E-05,3.30E-02
65334,1.83E-02,1.81E-02,1.33E-03,3.00E-01,6.97E-03,4.53E-06,3.32E-02
65335,2.00E-02,1.69E-02,9.49E-04,2.98E-01,1.13E-02,8.45E-06,3.42E-02
65336,1.94E-02,1.72E-02,6.19E-04,2.99E-01,9.59E-03,4.22E-05,3.39E-02
65337,1.86E-02,1.66E-02,4.96E-04,2.98E-01,7.40E-03,2.39E-05,3.43E-02
65338,1.94E-02,1.78E-02,9.64E-04,3.00E-01,9.70E-03,1.52E-05,3.33E-02
65339,2.00E-02,1.75E-02,1.25E-03,2.99E-01,1.13E-02,-8.52E-06,3.36E-02
65340,1.79E-02,1.70E-02,8.26E-04,2.99E-01,6.32E-03,2.10E-05,3.39E-02
65341,2.13E-02,1.52E-02,0.00E+00,2.90E-01,1.32E-02,0.00E+00,3.72E-02
65342,2.22E-02,1.57E-02,0.00E+00,2.90E-01,1.84E-02,0.00E+00,3.68E-02
65343,2.30E-02,1.53E-02,0.00E+00,2.84E-01,2.18E-02,0.00E+00,3.88E-02
65344,2.30E-02,1.41E-02,0.00E+00,2.78E-01,1.68E-02,0.00E+00,4.12E-02
65345,1.81E-02,1.94E-02,2.98E-03,3.03E-01,6.11E-03,-2.11E-05,3.23E-02
65346,1.74E-02,1.88E-02,2.54E-03,3.01E-01,5.60E-03,-2.27E-05,3.27E-02
65347,1.95E-02,1.95E-02,2.65E-03,3.04E-01,8.46E-03,-5.79E-05,3.19E-02
65348,1.74E-02,1.87E-02,2.46E-03,3.01E-01,5.68E-03,-2.42E-05,3.28E-02
65349,2.02E-02,1.96E-02,3.03E-03,3.05E-01,1.02E-02,-2.97E-05,3.13E-02
65350,2.24E-02,1.81E-02,2.53E-03,3.03E-01,2.14E-02,9.27E-05,3.19E-02
65351,2.20E-02,1.78E-02,2.21E-03,3.01E-01,1.95E-02,7.90E-05,3.27E-02
65352,2.24E-02,1.85E-02,2.69E-03,3.06E-01,2.06E-02,9.51E-05,3.09E-02
65353,2.15E-02,1.94E-02,2.49E-03,3.07E-01,1.40E-02,9.85E-05,3.05E-02
65354,2.12E-02,1.93E-02,2.27E-03,3.06E-01,1.32E-02,7.04E-05,3.10E-02
65355,2.12E-02,1.82E-02,1.91E-03,3.02E-01,1.51E-02,9.80E-06,3.24E-02
65356,2.12E-02,1.97E-02,2.97E-03,3.07E-01,1.24E-02,5.22E-05,3.05E-02
65357,2.03E-02,1.97E-02,2.97E-03,3.06E-01,1.06E-02,-9.85E-05,3.09E-02
65358,5.57E-03,2.17E-03,8.29E-03,3.00E-01,-1.34E-04,-1.85E-07,3.33E-02
65359,6.09E-03,1.99E-03,7.39E-03,3.00E-01,-1.51E-04,-1.01E-06,3.33E-02
65360,5.83E-03,2.32E-03,7.20E-03,3.00E-01,-1.59E-04,-1.13E-06,3.33E-02
65361,5.33E-03,2.50E-03,8.03E-03,3.00E-01,-1.46E-04,-3.87E-07,3.33E-02
65362,5.55E-03,3.86E-03,8.02E-03,3.00E-01,-1.97E-04,-1.08E-06,3.33E-02
65363,6.39E-03,3.16E-03,6.51E-03,3.00E-01,-2.34E-04,-8.84E-07,3.33E-02
65364,6.37E-03,2.25E-03,8.99E-03,3.00E-01,-1.76E-04,-8.18E-07,3.33E-02
65365,6.84E-03,1.94E-03,7.30E-03,3.00E-01,-1.79E-04,-1.15E-06,3.32E-02
65366,4.22E-03,5.89E-03,7.81E-03,3.00E-01,-1.67E-04,-1.50E-07,3.34E-02
65367,4.00E-03,6.37E-03,7.39E-03,3.00E-01,-1.58E-04,1.57E-07,3.34E-02
65368,4.38E-03,6.73E-03,7.11E-03,3.00E-01,-1.76E-04,4.91E-07,3.34E-02
65369,4.17E-03,5.85E-03,7.98E-03,3.00E-01,-1.63E-04,-2.72E-07,3.34E-02
65370,3.47E-03,6.57E-03,8.10E-03,3.00E-01,-1.30E-04,-2.97E-07,3.34E-02
65371,3.46E-03,6.61E-03,8.03E-03,3.00E-01,-1.28E-04,-2.22E-07,3.34E-02
65372,4.26E-03,8.40E-03,8.31E-03,3.00E-01,-1.34E-04,-1.02E-07,3.34E-02
65373,4.03E-03,8.15E-03,7.92E-03,3.00E-01,-1.32E-04,1.49E-07,3.34E-02
65374,5.62E-03,8.45E-03,8.06E-03,3.00E-01,-2.09E-04,1.21E-07,3.34E-02
65375,4.60E-03,7.83E-03,7.22E-03,3.00E-01,-1.71E-04,7.10E-07,3.34E-02
65376,5.51E-03,8.24E-03,7.72E-03,3.00E-01,-2.17E-04,5.26E-07,3.34E-02
65377,2.90E-03,4.68E-03,1.03E-02,3.00E-01,-9.98E-05,-2.51E-07,3.33E-02
65378,2.32E-03,5.35E-03,1.01E-02,3.00E-01,-8.61E-05,1.04E-07,3.33E-02
65379,2.27E-03,5.52E-03,1.00E-02,3.00E-01,-8.91E-05,6.78E-08,3.34E-02
65380,2.97E-03,6.77E-03,9.91E-03,3.00E-01,-1.06E-04,-3.56E-07,3.34E-02
65381,2.66E-03,4.46E-03,9.80E-03,3.00E-01,-8.78E-05,8.52E-09,3.33E-02
65382,2.72E-03,4.36E-03,9.65E-03,3.00E-01,-8.87E-05,2.28E-08,3.33E-02
65383,3.32E-03,4.65E-03,8.49E-03,3.00E-01,-1.14E-04,-3.80E-07,3.33E-02
65384,2.86E-03,4.62E-03,8.65E-03,3.00E-01,-9.64E-05,-1.15E-07,3.33E-02
65385,2.41E-03,6.06E-03,8.54E-03,3.00E-01,-8.92E-05,-2.62E-07,3.34E-02
65386,2.31E-03,6.22E-03,8.79E-03,3.00E-01,-8.50E-05,-2.55E-07,3.34E-02
65387,2.83E-03,6.50E-03,8.32E-03,3.00E-01,-1.01E-04,-3.82E-07,3.34E-02
65388,2.48E-03,6.51E-03,8.79E-03,3.00E-01,-9.03E-05,-3.39E-07,3.34E-02
65389,1.85E-03,5.82E-03,1.09E-02,3.00E-01,-6.50E-05,-7.37E-09,3.34E-02
65390,2.32E-03,6.87E-03,1.10E-02,3.00E-01,-8.16E-05,-1.58E-07,3.34E-02
65391,2.90E-03,6.32E-03,1.24E-02,3.00E-01,-1.07E-04,-4.05E-07,3.34E-02
65392,2.72E-03,5.88E-03,1.24E-02,3.00E-01,-1.00E-04,-3.85E-07,3.34E-02
65393,2.18E-03,5.40E-03,1.18E-02,3.00E-01,-7.49E-05,-1.24E-07,3.33E-02
65394,2.93E-03,4.62E-03,1.08E-02,3.00E-01,-9.73E-05,4.78E-08,3.33E-02
65395,2.20E-03,5.48E-03,1.01E-02,3.00E-01,-7.95E-05,9.48E-08,3.34E-02
65396,2.92E-03,7.21E-03,1.03E-02,3.00E-01,-1.01E-04,-2.84E-07,3.34E-02
65397,5.42E-03,8.43E-03,6.44E-03,3.00E-01,-2.01E-04,5.85E-07,3.34E-02
65398,6.27E-03,7.92E-03,5.70E-03,3.00E-01,-2.77E-04,1.23E-06,3.34E-02
65399,5.46E-03,8.58E-03,6.34E-03,3.00E-01,-1.97E-04,5.60E-07,3.34E-02
65400,6.26E-03,8.24E-03,5.58E-03,3.00E-01,-2.63E-04,1.16E-06,3.34E-02
65401,5.82E-03,9.54E-03,6.75E-03,3.00E-01,-1.65E-04,7.71E-07,3.34E-02
65402,5.74E-03,8.80E-03,8.05E-03,3.00E-01,-2.05E-04,7.67E-08,3.34E-02
65403,6.41E-03,9.82E-03,6.55E-03,3.00E-01,-1.69E-04,3.15E-07,3.35E-02
65404,7.16E-03,9.38E-03,5.77E-03,3.00E-01,-2.43E-04,1.19E-06,3.35E-02
65405,7.07E-03,8.86E-03,5.48E-03,3.00E-01,-2.76E-04,1.72E-06,3.35E-02
65406,3.93E-03,1.02E-02,9.56E-03,3.00E-01,-7.56E-05,1.43E-08,3.34E-02
65407,4.45E-03,1.04E-02,9.82E-03,3.00E-01,-7.34E-05,2.10E-08,3.34E-02
65408,4.02E-03,1.03E-02,9.49E-03,3.00E-01,-6.75E-05,-6.64E-08,3.34E-02
65409,4.31E-03,1.01E-02,8.36E-03,3.00E-01,-7.90E-05,-1.97E-07,3.34E-02
65410,4.93E-03,1.01E-02,8.24E-03,3.00E-01,-9.39E-05,-9.87E-08,3.34E-02
65411,3.76E-03,9.00E-03,8.42E-03,3.00E-01,-1.02E-04,-2.13E-07,3.34E-02
65412,5.68E-03,1.03E-02,9.06E-03,3.00E-01,-1.08E-04,-7.23E-08,3.35E-02
65413,3.64E-03,9.05E-03,8.85E-03,3.00E-01,-9.61E-05,-5.70E-07,3.34E-02
65414,6.06E-03,6.95E-03,5.32E-03,3.00E-01,-2.84E-04,1.21E-06,3.34E-02
65415,5.45E-03,6.44E-03,5.40E-03,3.00E-01,-2.42E-04,7.99E-07,3.34E-02
65416,5.45E-03,6.42E-03,5.41E-03,3.00E-01,-2.35E-04,9.79E-07,3.34E-02
65417,5.41E-03,6.44E-03,5.42E-03,3.00E-01,-2.27E-04,9.55E-07,3.34E-02
65418,4.37E-03,6.86E-03,6.21E-03,3.00E-01,-1.72E-04,3.67E-07,3.34E-02
65419,4.60E-03,7.94E-03,6.65E-03,3.00E-01,-1.69E-04,7.01E-07,3.34E-02
65420,5.55E-03,1.01E-02,6.66E-03,3.00E-01,-1.20E-04,6.47E-07,3.34E-02
65421,4.94E-03,1.06E-02,7.46E-03,3.00E-01,-8.12E-05,1.71E-08,3.34E-02
65422,4.88E-03,1.06E-02,7.69E-03,3.00E-01,-8.11E-05,-4.21E-08,3.34E-02
65423,5.05E-03,1.09E-02,7.58E-03,3.00E-01,-7.35E-05,-9.21E-08,3.34E-02
65424,6.05E-03,1.03E-02,6.50E-03,3.00E-01,-1.24E-04,3.42E-07,3.35E-02
65425,5.46E-03,2.02E-03,8.44E-03,3.00E-01,-1.22E-04,-5.11E-08,3.33E-02
65426,4.75E-03,2.49E-03,8.11E-03,3.00E-01,-1.23E-04,-3.03E-07,3.33E-02
65427,4.12E-03,2.89E-03,9.93E-03,3.00E-01,-1.13E-04,-1.73E-08,3.33E-02
65428,4.60E-03,3.22E-03,8.13E-03,3.00E-01,-1.46E-04,-3.29E-07,3.33E-02
65429,4.52E-03,2.63E-03,8.14E-03,3.00E-01,-1.19E-04,-2.83E-07,3.33E-02
65430,4.90E-03,2.15E-03,9.85E-03,3.00E-01,-1.13E-04,-7.21E-09,3.33E-02
65431,4.13E-03,2.62E-03,9.77E-03,3.00E-01,-1.02E-04,-1.36E-07,3.33E-02
65432,5.59E-03,1.88E-03,8.83E-03,3.00E-01,-1.19E-04,1.88E-08,3.33E-02
65433,4.83E-03,1.22E-03,1.00E-02,3.00E-01,-6.34E-05,-4.62E-07,3.33E-02
65434,5.27E-03,8.76E-04,1.10E-02,3.00E-01,-5.68E-05,-1.56E-07,3.33E-02
65435,5.46E-03,7.38E-04,1.10E-02,3.00E-01,-4.92E-05,-1.72E-07,3.33E-02
65436,6.03E-03,4.12E-04,1.00E-02,3.00E-01,-2.92E-05,-4.44E-07,3.32E-02
65437,5.57E-03,5.97E-04,9.20E-03,3.00E-01,-3.98E-05,-2.47E-07,3.33E-02
65438,5.33E-03,7.62E-04,9.20E-03,3.00E-01,-5.34E-05,-1.31E-07,3.33E-02
65439,5.51E-03,9.31E-04,8.92E-03,3.00E-01,-6.66E-05,-3.97E-08,3.33E-02
65440,5.69E-03,7.60E-04,8.97E-03,3.00E-01,-5.36E-05,-7.09E-08,3.33E-02
65441,5.30E-03,1.07E-03,8.36E-03,3.00E-01,-6.83E-05,-6.83E-08,3.33E-02
65442,5.58E-03,7.38E-04,7.95E-03,3.00E-01,-5.02E-05,-4.59E-08,3.33E-02
65443,6.09E-03,1.06E-03,7.19E-03,3.00E-01,-8.00E-05,-4.00E-07,3.32E-02
65444,7.06E-03,1.15E-03,7.13E-03,3.00E-01,-1.07E-04,-7.39E-07,3.32E-02
65445,6.73E-03,3.91E-04,8.12E-03,3.00E-01,-3.53E-05,-1.10E-07,3.32E-02
65446,6.74E-03,8.97E-04,7.09E-03,3.00E-01,-7.58E-05,-4.92E-07,3.32E-02
65447,5.89E-03,4.37E-04,8.42E-03,3.00E-01,-3.09E-05,-3.40E-08,3.32E-02
65448,7.34E-03,1.10E-03,6.74E-03,3.00E-01,-1.13E-04,-7.25E-07,3.32E-02
65449,7.97E-03,8.50E-04,6.75E-03,3.00E-01,-1.05E-04,-6.57E-07,3.32E-02
65450,8.37E-03,6.39E-04,7.48E-03,3.00E-01,-8.52E-05,-3.33E-07,3.32E-02
65451,5.47E-03,0.00E+00,1.10E-02,3.00E-01,0.00E+00,-3.52E-07,3.33E-02
65452,6.04E-03,0.00E+00,1.00E-02,3.00E-01,0.00E+00,-4.38E-07,3.32E-02
65453,8.44E-03,0.00E+00,7.45E-03,3.00E-01,0.00E+00,-1.96E-07,3.32E-02
65454,7.47E-03,0.00E+00,8.51E-03,3.00E-01,0.00E+00,-4.50E-09,3.32E-02
65455,5.54E-03,0.00E+00,9.17E-03,3.00E-01,0.00E+00,-3.82E-07,3.33E-02
65456,5.84E-03,0.00E+00,8.46E-03,3.00E-01,0.00E+00,1.59E-08,3.32E-02
65457,6.77E-03,0.00E+00,8.15E-03,3.00E-01,0.00E+00,-8.84E-08,3.32E-02
65458,6.77E-03,0.00E+00,6.89E-03,3.00E-01,0.00E+00,-3.28E-08,3.32E-02
65459,7.80E-03,0.00E+00,6.47E-03,3.00E-01,0.00E+00,-3.71E-07,3.32E-02
65460,7.77E-03,5.80E-04,6.45E-03,3.00E-01,-7.00E-05,-4.64E-07,3.32E-02
65461,7.25E-03,9.36E-04,6.60E-03,3.00E-01,-9.58E-05,-5.71E-07,3.32E-02
65462,6.75E-03,7.33E-04,6.83E-03,3.00E-01,-6.23E-05,-3.42E-07,3.32E-02
65463,7.96E-03,0.00E+00,5.84E-03,3.00E-01,0.00E+00,-3.86E-07,3.32E-02
65464,9.08E-03,0.00E+00,5.42E-03,3.01E-01,0.00E+00,7.38E-07,3.31E-02
65465,8.92E-03,8.48E-04,5.44E-03,3.01E-01,-1.43E-04,-5.29E-07,3.31E-02
65466,9.13E-03,7.05E-04,5.37E-03,3.01E-01,-1.19E-04,3.71E-07,3.31E-02
65467,7.96E-03,4.44E-04,5.82E-03,3.00E-01,-5.68E-05,-4.02E-07,3.32E-02
65468,1.25E-02,1.55E-02,2.72E-03,2.99E-01,1.28E-03,-2.64E-07,3.37E-02
65469,1.19E-02,1.60E-02,2.53E-03,2.99E-01,1.15E-03,7.71E-07,3.36E-02
65470,1.20E-02,1.66E-02,2.55E-03,3.00E-01,1.31E-03,-2.23E-07,3.35E-02
65471,1.33E-02,1.66E-02,2.91E-03,2.99E-01,1.69E-03,-3.28E-06,3.36E-02
65472,1.34E-02,1.67E-02,3.04E-03,2.99E-01,1.77E-03,-5.52E-06,3.36E-02
65473,1.30E-02,1.77E-02,4.18E-03,3.00E-01,1.71E-03,-1.07E-05,3.34E-02
65474,1.17E-02,1.69E-02,2.78E-03,3.00E-01,1.23E-03,-5.24E-07,3.35E-02
65475,1.22E-02,1.77E-02,3.98E-03,3.00E-01,1.38E-03,-5.12E-06,3.34E-02
65476,1.11E-02,1.64E-02,3.03E-03,3.00E-01,1.06E-03,-1.76E-06,3.35E-02
65477,1.13E-02,1.58E-02,2.87E-03,2.99E-01,9.66E-04,-7.69E-07,3.36E-02
65478,1.14E-02,1.57E-02,2.76E-03,2.99E-01,9.89E-04,-2.22E-07,3.36E-02
65479,1.32E-02,1.51E-02,1.91E-03,2.99E-01,1.39E-03,-1.26E-06,3.39E-02
65480,1.42E-02,1.58E-02,1.70E-03,2.99E-01,2.00E-03,-6.38E-06,3.38E-02
65481,1.38E-02,1.67E-02,2.58E-03,2.99E-01,2.08E-03,-1.05E-05,3.36E-02
65482,1.35E-02,1.67E-02,2.81E-03,2.99E-01,1.86E-03,-6.98E-06,3.36E-02
65483,9.36E-03,1.46E-02,3.60E-03,3.00E-01,4.74E-04,-1.52E-06,3.36E-02
65484,9.31E-03,1.45E-02,2.84E-03,3.00E-01,4.46E-04,-2.18E-06,3.36E-02
65485,1.08E-02,1.56E-02,2.49E-03,2.99E-01,8.00E-04,-2.77E-07,3.36E-02
65486,1.10E-02,1.55E-02,2.39E-03,2.99E-01,8.31E-04,4.36E-07,3.36E-02
65487,1.01E-02,1.41E-02,2.06E-03,2.99E-01,4.48E-04,8.49E-09,3.36E-02
65488,1.10E-02,1.43E-02,1.93E-03,2.99E-01,6.15E-04,3.53E-07,3.37E-02
65489,9.55E-03,1.47E-02,2.56E-03,3.00E-01,4.81E-04,-2.06E-06,3.36E-02
65490,1.53E-02,2.15E-02,7.24E-03,3.02E-01,1.84E-03,-1.35E-05,3.24E-02
65491,1.54E-02,2.16E-02,7.18E-03,3.03E-01,1.83E-03,-1.44E-05,3.22E-02
65492,1.59E-02,2.14E-02,6.61E-03,3.03E-01,2.23E-03,-1.85E-05,3.22E-02
65493,1.58E-02,2.19E-02,5.95E-03,3.03E-01,1.79E-03,6.07E-06,3.20E-02
65494,1.73E-02,2.20E-02,5.93E-03,3.05E-01,2.74E-03,1.94E-05,3.15E-02
65495,1.74E-02,2.15E-02,4.58E-03,3.05E-01,3.11E-03,-3.90E-05,3.15E-02
65496,1.77E-02,2.18E-02,5.32E-03,3.05E-01,3.10E-03,-9.39E-06,3.13E-02
65497,1.57E-02,2.15E-02,5.14E-03,3.03E-01,2.00E-03,1.06E-05,3.22E-02
65498,1.64E-02,2.14E-02,4.50E-03,3.03E-01,2.63E-03,-1.05E-05,3.20E-02
65499,1.55E-02,2.07E-02,4.92E-03,3.02E-01,2.55E-03,-7.49E-06,3.24E-02
65500,1.58E-02,2.04E-02,4.60E-03,3.02E-01,2.93E-03,-9.79E-06,3.24E-02
65501,1.64E-02,2.09E-02,4.35E-03,3.03E-01,3.02E-03,-1.75E-05,3.22E-02
65502,1.78E-02,2.09E-02,4.39E-03,3.04E-01,4.53E-03,-3.89E-05,3.17E-02
65503,1.78E-02,2.08E-02,4.42E-03,3.04E-01,4.95E-03,-4.00E-05,3.17E-02
65504,1.78E-02,2.10E-02,4.42E-03,3.05E-01,4.52E-03,-4.13E-05,3.15E-02
65505,1.78E-02,2.10E-02,4.42E-03,3.04E-01,4.33E-03,-4.04E-05,3.16E-02
65506,1.80E-02,2.14E-02,5.17E-03,3.05E-01,3.82E-03,-3.53E-05,3.13E-02
65507,6.76E-03,1.04E-02,4.88E-03,3.00E-01,-1.49E-04,1.31E-06,3.35E-02
65508,7.27E-03,1.11E-02,4.66E-03,3.00E-01,-1.01E-04,1.03E-06,3.35E-02
65509,6.51E-03,1.21E-02,5.81E-03,3.00E-01,1.27E-05,-1.28E-07,3.35E-02
65510,6.12E-03,1.08E-02,5.62E-03,3.00E-01,-9.20E-05,1.92E-07,3.35E-02
65511,6.59E-03,1.23E-02,6.05E-03,3.00E-01,2.45E-05,2.08E-07,3.35E-02
65512,7.58E-03,8.66E-03,3.47E-03,3.00E-01,-3.28E-04,7.40E-07,3.35E-02
65513,7.10E-03,8.13E-03,3.24E-03,3.00E-01,-3.30E-04,2.09E-07,3.34E-02
65514,6.42E-03,7.81E-03,3.42E-03,3.00E-01,-2.83E-04,3.39E-09,3.34E-02
65515,6.40E-03,6.79E-03,3.95E-03,3.00E-01,-3.13E-04,4.69E-07,3.34E-02
65516,5.82E-03,6.97E-03,4.54E-03,3.00E-01,-2.66E-04,6.00E-07,3.34E-02
65517,5.78E-03,7.93E-03,4.11E-03,3.00E-01,-2.36E-04,6.47E-07,3.34E-02
65518,5.98E-03,8.46E-03,4.59E-03,3.00E-01,-2.30E-04,1.14E-06,3.34E-02
65519,6.72E-03,8.99E-03,4.61E-03,3.00E-01,-2.47E-04,1.76E-06,3.35E-02
65520,7.60E-03,9.46E-03,3.03E-03,3.00E-01,-2.73E-04,1.60E-06,3.35E-02
65521,6.53E-03,1.02E-02,4.28E-03,3.00E-01,-1.55E-04,1.60E-06,3.35E-02
65522,6.70E-03,1.04E-02,3.92E-03,3.00E-01,-1.35E-04,1.45E-06,3.35E-02
65523,7.52E-03,9.73E-03,3.01E-03,3.00E-01,-2.41E-04,1.66E-06,3.35E-02
65524,7.27E-03,1.11E-02,4.57E-03,3.00E-01,-1.01E-04,1.14E-06,3.35E-02
65525,7.54E-03,9.56E-03,2.92E-03,3.00E-01,-2.62E-04,1.59E-06,3.35E-02
65526,8.30E-03,9.51E-03,1.42E-03,3.00E-01,-3.72E-04,-3.54E-08,3.35E-02
65527,8.35E-03,9.59E-03,1.34E-03,3.00E-01,-3.41E-04,4.92E-07,3.35E-02
65528,8.36E-03,1.01E-02,1.38E-03,3.00E-01,-2.57E-04,1.27E-06,3.35E-02
65529,8.06E-03,1.06E-02,2.09E-03,3.00E-01,-1.71E-04,7.20E-07,3.35E-02
65530,7.52E-03,9.73E-03,3.00E-03,3.00E-01,-2.40E-04,1.60E-06,3.35E-02
65531,9.61E-03,9.86E-03,1.33E-03,2.99E-01,-3.96E-04,2.35E-07,3.36E-02
65532,8.87E-03,9.79E-03,1.19E-03,3.00E-01,-3.46E-04,5.72E-07,3.36E-02
65533,9.51E-03,1.01E-02,1.31E-03,2.99E-01,-3.44E-04,1.40E-07,3.36E-02
65534,8.93E-03,1.00E-02,1.18E-03,3.00E-01,-3.18E-04,3.69E-07,3.36E-02
65535,7.40E-03,1.52E-02,5.90E-03,3.00E-01,3.29E-04,2.63E-06,3.35E-02
65536,5.86E-03,1.49E-02,6.13E-03,3.00E-01,1.98E-04,1.84E-06,3.34E-02
65537,5.67E-03,1.46E-02,6.37E-03,3.00E-01,1.75E-04,1.52E-06,3.34E-02
65538,6.21E-03,1.33E-02,4.46E-03,3.00E-01,1.22E-04,1.71E-06,3.35E-02
65539,6.07E-03,1.29E-02,4.62E-03,3.00E-01,8.15E-05,1.57E-06,3.35E-02
65540,5.57E-03,1.31E-02,4.65E-03,3.00E-01,7.78E-05,8.44E-07,3.35E-02
65541,5.88E-03,1.26E-02,5.62E-03,3.00E-01,5.37E-05,9.93E-07,3.35E-02
65542,6.32E-03,1.24E-02,5.76E-03,3.00E-01,3.90E-05,3.06E-07,3.35E-02
65543,5.51E-03,1.31E-02,4.67E-03,3.00E-01,7.60E-05,7.99E-07,3.35E-02
65544,5.44E-03,1.29E-02,5.18E-03,3.00E-01,6.37E-05,8.47E-07,3.35E-02
65545,7.12E-03,1.40E-02,4.32E-03,3.00E-01,1.96E-04,3.79E-07,3.35E-02
65546,7.67E-03,1.41E-02,4.61E-03,3.00E-01,2.48E-04,9.80E-07,3.35E-02
65547,5.32E-03,1.40E-02,5.04E-03,3.00E-01,1.25E-04,7.43E-07,3.34E-02
65548,7.29E-03,1.45E-02,4.41E-03,3.00E-01,2.66E-04,1.22E-06,3.35E-02
65549,7.06E-03,1.49E-02,4.65E-03,3.00E-01,2.92E-04,1.81E-06,3.35E-02
65550,5.79E-03,1.47E-02,5.09E-03,3.00E-01,1.77E-04,1.24E-06,3.34E-02
65551,5.21E-03,1.39E-02,5.55E-03,3.00E-01,1.15E-04,7.42E-07,3.34E-02
65552,6.94E-03,1.37E-02,3.98E-03,3.00E-01,1.52E-04,-2.41E-07,3.35E-02
65553,7.42E-03,1.26E-02,3.28E-03,3.00E-01,7.22E-05,5.70E-07,3.35E-02
65554,6.67E-03,1.19E-02,3.70E-03,3.00E-01,-7.12E-06,1.27E-06,3.35E-02
65555,4.53E-03,1.16E-02,1.02E-02,3.00E-01,-1.54E-05,2.90E-07,3.34E-02
65556,4.78E-03,1.08E-02,1.14E-02,3.00E-01,-4.87E-05,1.71E-07,3.34E-02
65557,4.79E-03,1.02E-02,1.14E-02,3.00E-01,-7.90E-05,-3.45E-08,3.34E-02
65558,1.09E-02,1.99E-02,1.10E-02,3.01E-01,9.06E-04,-2.80E-06,3.31E-02
65559,1.18E-02,2.13E-02,9.88E-03,3.01E-01,8.28E-04,-6.99E-07,3.30E-02
65560,1.14E-02,2.13E-02,1.05E-02,3.01E-01,7.39E-04,-1.07E-06,3.30E-02
65561,1.23E-02,2.16E-02,1.15E-02,3.01E-01,8.41E-04,-5.00E-06,3.29E-02
65562,1.28E-02,2.15E-02,1.01E-02,3.01E-01,9.80E-04,-2.64E-06,3.28E-02
65563,1.29E-02,2.16E-02,1.09E-02,3.01E-01,9.50E-04,-3.66E-06,3.28E-02
65564,1.75E-02,2.28E-02,1.17E-02,3.05E-01,1.65E-03,1.40E-06,3.12E-02
65565,1.67E-02,2.29E-02,1.15E-02,3.04E-01,1.16E-03,-3.30E-06,3.15E-02
65566,1.69E-02,2.29E-02,1.05E-02,3.05E-01,1.26E-03,-1.22E-05,3.15E-02
65567,1.66E-02,2.29E-02,1.12E-02,3.04E-01,1.11E-03,-3.81E-06,3.16E-02
65568,1.66E-02,2.29E-02,1.09E-02,3.04E-01,1.22E-03,-7.34E-06,3.16E-02
65569,1.64E-02,2.28E-02,1.10E-02,3.04E-01,1.39E-03,-5.93E-06,3.18E-02
65570,1.79E-02,2.32E-02,8.77E-03,3.06E-01,1.28E-03,-9.70E-06,3.09E-02
65571,1.75E-02,2.27E-02,8.09E-03,3.05E-01,1.72E-03,-1.62E-05,3.12E-02
65572,1.68E-02,2.31E-02,1.03E-02,3.05E-01,9.79E-04,-1.44E-05,3.15E-02
